etf_code,exchange,fund_name,tracked_index_code,tracked_index_name,scale_cny_100m,industry_code,dominant_industry_weight,classified_weight_coverage,component_count,weight_date,industry_name,mapping_status,mapping_confidence,mapping_source
560610,SSE,A500ETF招商,000510,中证A500指数,58.2286,801081,0.15436617464698588,1.0,500.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560620,SSE,公用事业ETF万家,000995,中证全指公用事业指数,0.2463,801161,0.9157391573915739,1.0,50.0,20260630,电力,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
560630,SSE,机器人ETF万家,H30590,中证机器人指数,1.8674,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560660,SSE,云计算50ETF新华,931469,中证云计算50指数,1.8415,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560670,SSE,银行ETF华泰柏瑞,399986,中证银行指数,0.7984,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560680,SSE,消费ETF广发,000932,中证主要消费指数,2.2705,801125,0.3617127657446851,1.0,36.0,20260630,白酒Ⅱ,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560690,SSE,电信ETF鹏华,931235,中证电信主题指数,0.4367,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560700,SSE,央企红利ETF广发,932039,中证国新央企股东回报指数,3.9856,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560710,SSE,船舶ETF富国,932420,中证智选船舶产业指数,18.0385,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560720,SSE,红利低波100ETF工银,930955,中证红利低波动100指数,1.7705,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560750,SSE,A500ETF申万菱信,000510,中证A500指数,0.9759,801081,0.15436617464698588,1.0,500.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560770,SSE,机器人ETF招商,H30590,中证机器人指数,17.0653,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560780,SSE,半导体设备ETF广发,931743,中证半导体材料设备主题指数,144.2171,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560790,SSE,软件ETF鹏华,930601,中证软件服务指数,1.9739,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560800,SSE,数字经济ETF鹏扬,931582,中证数字经济主题指数,4.0544,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560810,SSE,央企ESGETF融通,931243,中证诚通央企ESG指数,2.5028,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560820,SSE,中证A50ETF新华,930050,中证A50指数,0.4911,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560830,SSE,电力ETF华夏,H30199,中证全指电力公用事业指数,6.6209,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560850,SSE,信创ETF汇添富,931247,中证信息技术应用创新产业指数,1.1325,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560860,SSE,工业有色ETF万家,H11059,中证工业有色金属主题指数,89.5596,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560870,SSE,工业有色ETF中银,H11059,中证工业有色金属主题指数,0.9282,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560880,SSE,家电ETF广发,930697,中证全指家用电器指数,3.152,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560900,SSE,创新药ETF摩根,931152,中证创新药产业指数,2.2101,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560910,SSE,电池ETF华泰柏瑞,931719,中证电池主题指数,1.5918,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560920,SSE,工程机械ETF招商,931752,中证工程机械主题指数,0.6025,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560930,SSE,电力ETF易方达,H30199,中证全指电力公用事业指数,1.7825,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560970,SSE,工业有色ETF平安,H11059,中证工业有色金属主题指数,0.718,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560980,SSE,光伏龙头ETF广发,931798,中证光伏龙头30指数,2.4711,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
560990,SSE,科技先锋ETF中金,931447,中证科技先锋指数,0.1807,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561010,SSE,软件ETF华安,932094,中证全指软件开发指数,2.2232,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561030,SSE,工程机械ETF华泰柏瑞,931752,中证工程机械主题指数,1.7869,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561050,SSE,稀有金属ETF易方达,930632,中证稀有金属主题指数,2.0946,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561060,SSE,国企红利ETF华安,000824,中证国有企业红利指数,0.6115,801951,0.16121161211612114,1.0,100.0,20260630,煤炭开采,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561080,SSE,全指现金流ETF华安,932365,中证全指自由现金流指数,0.3049,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561100,SSE,消费电子ETF富国,931494,中证消费电子主题指数,12.5934,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561120,SSE,家电ETF富国,930697,中证全指家用电器指数,0.3785,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561130,SSE,国货ETF富国,931403,中证新华社民族品牌工程指数,1.0678,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561160,SSE,电池ETF富国,931719,中证电池主题指数,19.8609,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561170,SSE,绿色电力ETF富国,931897,中证绿色电力指数,5.9369,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561180,SSE,A100ETF富国,000903,中证100指数,0.6508,801081,0.16999,1.0,100.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561190,SSE,碳中和ETF富国,931755,中证上海环交所碳中和指数,1.9231,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561200,SSE,中证A100ETF工银,000903,中证100指数,0.4456,801081,0.16999,1.0,100.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561220,SSE,数字经济ETF工银,931529,中证诚通国企数字经济指数,0.7815,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561230,SSE,中证A50ETF工银,930050,中证A50指数,5.9334,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561260,SSE,能源ETF工银,932037,中证国新央企现代能源指数,0.3033,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561310,SSE,消电ETF国泰,931494,中证消费电子主题指数,0.9033,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561320,SSE,交运ETF国泰,000945,中证内地运输主题指数,0.5043,801992,0.31238999999999995,1.0,34.0,20260630,航运港口,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561330,SSE,矿业ETF国泰,931892,中证有色金属矿业主题指数,15.5696,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561350,SSE,中证500ETF国泰,000905,中证小盘500指数,0.833,801081,0.1757558180236221,1.0,500.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561360,SSE,石油ETF国泰,H30198,中证油气产业指数,17.265,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561370,SSE,中证2000ETF国泰,932000,中证2000指数,0.3266,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561420,SSE,300现金流ETF汇添富,932366,沪深300自由现金流指数,6.6624,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561430,SSE,红利质量ETF博时,932315,中证全指红利质量指数,1.194,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561460,SSE,人工智能ETF天弘,930713,中证人工智能主题指数,2.6288,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561470,SSE,畜牧养殖ETF天弘,931946,中证畜牧养殖产业指数,1.4547,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561500,SSE,漂亮50ETF华泰柏瑞,931526,中证企业核心竞争力50指数,0.4921,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561510,SSE,中药ETF华泰柏瑞,930641,中证中药指数,0.5849,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561560,SSE,电力ETF华泰柏瑞,H30199,中证全指电力公用事业指数,25.8363,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561570,SSE,油气ETF华泰柏瑞,H30198,中证油气产业指数,1.0611,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561580,SSE,央企红利ETF华泰柏瑞,000825,中证中央企业红利指数,23.8749,801782,0.14340430212906388,1.0,50.0,20260630,国有大型银行Ⅱ,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561600,SSE,消费电子ETF平安,931494,中证消费电子主题指数,3.1561,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561660,SSE,通用航空ETF平安,931855,中证通用航空主题指数,0.7451,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561680,SSE,A500红利低波ETF平安,932422,中证A500红利低波动指数,0.6645,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561700,SSE,电力ETF博时,H30199,中证全指电力公用事业指数,3.8071,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561750,SSE,A50ETF博时,930050,中证A50指数,0.7533,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561760,SSE,油气ETF博时,931248,中证油气资源指数,2.1496,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561770,SSE,A100ETF博时,000903,中证A100指数,0.4836,801081,0.16999,1.0,100.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561790,SSE,央企能源ETF博时,932037,中证国新央企现代能源指数,0.6627,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561800,SSE,稀有金属ETF华富,930632,中证稀有金属主题指数,2.2258,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561870,SSE,现金流全指ETF华富,932365,中证全指自由现金流指数,1.1986,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561880,SSE,A100ETF华富,000903,中证A100指数,1.0652,801081,0.16999,1.0,100.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561900,SSE,沪深300ESGETF招商,931463,沪深300 ESG基准指数,0.2375,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561910,SSE,电池ETF招商,931719,中证电池主题指数,37.1539,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561920,SSE,疫苗ETF招商,931992,中证疫苗与生物技术指数,0.3133,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561930,SSE,沪深300ETF招商,000300,沪深300指数,2.5882,801081,0.14027877769778416,1.0,300.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561960,SSE,央企回报ETF招商,932039,中证国新央企股东回报指数,0.6381,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
561980,SSE,半导体设备ETF招商,931865,中证半导体产业指数,84.0486,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
562000,SSE,A100ETF华宝,000903,中证100指数,3.9296,801081,0.16999,1.0,100.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
562010,SSE,绿色能源ETF华宝,931733,中证绿色能源指数,0.1524,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
